  3806.0632  26266.4112     .640                          123.0          
  3805.9690  26267.0610    3.977   51681  9\2  25414 11\2 105.1   II     
  3805.8645  26267.7823    1.740   38382  3    12114  2   111.2   I      
  3805.8199  26268.0905    7.592   32959  3\2   6691  3\2 101.6   II     
  3805.4073  26270.9385     .859                          106.3          
  3805.3463  26271.3593    2.702   53520  9\2  27249  7\2 112.0   II     
  3805.3143  26271.5802    5.305                          105.3          
  3805.2272  26272.1820     .894   16351  0    42624  1   106.1   I      
  3804.9946  26273.7879    1.091   12219  3\2  38493  5\2 109.7   II     
  3804.6986  26275.8314    2.976   40482  5    14206  4   105.7   I      
  3804.1277  26279.7749    4.865   37521  3    11241  3   100.7   I      
  3804.0217  26280.5074     .656                           61.9          
  3803.9841  26280.7672   17.182    8800  4    35081  5   100.3   I      
  3803.8392  26281.7681    5.159   36808  3    10526  3   101.2   I      
  3803.6102  26283.3506    1.107                          111.5          
  3803.0751  26287.0486  239.173       0  2    26287  1   101.6   I      
  3802.8646  26288.5033    5.974    6362  2    32650  1   101.1   I      
  3802.7234  26289.4793     .788                          107.2          
  3802.5119  26290.9419     .402                          144.0          
  3802.4208  26291.5713    3.994   36818  2    10526  3   101.6   I      
  3802.1483  26293.4558    1.078   35878  7\2   9585  5\2 100.2   II     
  3801.9683  26294.7008    1.554                          105.9          
  3801.9177  26295.0504    1.001   40570  7\2  14275  9\2 106.4   II     
  3801.5715  26297.4449   13.008    7502  3    33799  4   108.5   I      
  3801.4432  26298.3324   21.688    7502  3    33800  3    98.9   I      
  3801.3213  26299.1757     .783   40574 11\2  14275  9\2  95.6   II     
  3800.5897  26304.2386    2.516   46216 11\2  19912 13\2 100.1   II     
  3800.4538  26305.1786     .416                          186.5          
  3800.3723  26305.7430    2.937   33637  7\2   7331  5\2 101.5   II     
  3800.1980  26306.9495    8.995    5563  1    31870  2    99.7   I      
  3799.8576  26309.3063     .618                          101.7          
  3799.6441  26310.7843     .669                          126.7          
  3799.5362  26311.5313    1.587                          106.1          
  3799.3865  26312.5681    1.519   40257  4    13945  3   105.3   I      
  3798.4616  26318.9751     .653   42352  5\2  16033  5\2  98.0   II     
  3798.4264  26319.2186    1.104    8111  4    34430  3   101.6   I      
  3798.1037  26321.4548   18.034    4961  4    31283  3   100.4   I      
  3798.0379  26321.9107    1.407                          117.4          
  3797.5249  26325.4664     .611                          206.1         
  3797.4544  26325.9553    1.974   15786  5\2  42112  3\2 105.3   II     
  3797.2072  26327.6695    6.404    9804  5    36132  5   101.3   I      
  3797.1864  26327.8134    1.479   37569  2    11241  3    77.6   I      
  3797.0008  26329.1001    1.555                          107.3          
  3796.9521  26329.4381    1.493                          113.2          
  3796.7321  26330.9639    6.215    8800  4    35131  4   101.3   I      
  3796.6871  26331.2755    3.777   39506  3    13175  4   104.1   I      
  3796.5958  26331.9088     .866                          398.7         
  3796.1885  26334.7342     .643   54922  3\2  28587  5\2 106.6   II     
  3796.0533  26335.6718     .793                          110.3          
  3795.3858  26340.3036    8.212   49527 13\2  23187 13\2 104.9   II     
  3794.9825  26343.1027     .601    3865  1    30208  2    91.9   I      
  3794.6984  26345.0752    9.541   39520  4    13175  4   100.8   I      
  3794.6463  26345.4367     .501                          132.1          
  3794.3171  26347.7221    1.743                          122.3          
  3794.1513  26348.8740    4.164   37465  5\2  11116  7\2 102.8   II     
  3793.8856  26350.7191    1.184                          105.7          
  3793.8160  26351.2024    2.771   41841  6    15490  5    99.8   I      
  3793.5050  26353.3625    1.885    7001  3\2  33354  5\2 109.3   II     
  3793.4793  26353.5410     .675                          110.3          
  3793.0969  26356.1981    1.347   43857  5    17501  5   112.4   I      
  3792.9594  26357.1532    3.265                          107.8          
  3792.7299  26358.7480    9.521   36885  4    10526  3   101.1   I      
  3792.6353  26359.4057     .947                          134.0          
  3792.3742  26361.2203   17.594   36775  3    10414  4   100.0   I      
  3792.3360  26361.4859     .974   37558  4    11197  5    76.2   I      
  3792.3108  26361.6614    2.338   12219  3\2  38581  5\2 113.5   II     
  3792.2023  26362.4152    1.033                          103.9          
  3792.1037  26363.1011    1.052       0  2    26363  2   109.1   I      
  3791.9729  26364.0100     .966   38836  3\2  12472  5\2 105.6   II     
  3791.5982  26366.6155     .604                          107.1          
  3791.5177  26367.1750    2.924   36781  5    10414  4   102.8   I      
  3791.4130  26367.9036     .669                          286.0         
  3791.2973  26368.7082    3.230   37945  5\2  11576  3\2 104.9   II     
  3791.2205  26369.2420    1.566   11601  1    37970  2   104.8   I      
  3791.1146  26369.9790     .680                          127.1          
  3790.7949  26372.2029   50.156   34167  3     7795  4    99.0   I      
  3790.6460  26373.2386     .654                          110.0          
  3790.3560  26375.2566    9.465                          100.2          
  3790.2685  26375.8651    1.740   40582  5    14206  4   101.0   I      
  3790.0820  26377.1633    5.597                          103.3          
  3789.9527  26378.0628    1.036   40923  5\2  14545  5\2 104.9   II     
  3789.6116  26380.4371     .962   51362  5\2  24982  7\2 111.3   II     
  3789.4117  26381.8285    1.033   54169  7\2  27787  9\2 105.7   II     
  3789.3722  26382.1035    2.765    7280  2    33662  1    99.0   I      
  3789.1679  26383.5261   82.206    2869  3    29252  2    99.3   I      
  3789.1174  26383.8774   14.211    1859  3\2  28243  5\2 101.8   II     
  3789.0306  26384.4824     .689                           89.1          
  3788.3593  26389.1571    3.818   30879  7\2   4490  5\2  99.1   II     
  3787.9352  26392.1117    1.807    6362  2    32754  3   105.9   I      
  3787.6388  26394.1769    2.249   36808  3    10414  4   100.7   I      
  3787.6032  26394.4251     .671                          109.6          
  3787.4761  26395.3106    1.397   46706  7\2  20310  5\2 110.8   II     
  3787.1068  26397.8845    2.843                          109.0          
  3786.8826  26399.4478    3.224   33730  5\2   7331  5\2 102.3   II     
  3786.1548  26404.5223     .987                          106.1          
  3785.9976  26405.6186    3.164                          103.4          
  3785.9139  26406.2021    3.022   44177 11\2  17771 11\2 102.9   II     
  3785.6002  26408.3904   21.405   32576  7\2   6168  7\2 100.4   II    
  3785.2804  26410.6214    1.870                          100.1          
  3784.7943  26414.0137    1.807   11802  2    38216  3   102.8   I      
  3784.5749  26415.5447    5.088                          106.1          
  3784.4061  26416.7227     .693   12847  3    39264  3    98.2   I      
  3783.7558  26421.2630     .754   45395  7\2  18973  7\2  99.5   II     
  3783.6825  26421.7747     .615   40886  2    14465  2    81.4   I      
  3783.6603  26421.9296    1.472   40523  1\2  14101  1\2 104.4   II     
  3783.4936  26423.0939    1.969   40904  5    14481  6   104.8   I      
  3783.2964  26424.4709   17.064       0  3\2  26424  5\2 101.0   II     
  3783.0127  26426.4527    7.457   39895  9\2  13468  9\2 105.5   II     
  3781.3190  26438.2894    7.759    7280  2    33718  2   101.1   I      
  3780.9895  26440.5934    2.858                          110.4          
  3780.9663  26440.7556   42.990    2869  3    29310  4    99.5   I      
  3780.1489  26446.4727     .908   37688  3    11241  3   107.1   I      
  3779.5624  26450.5761    1.405                          105.3          
  3779.4092  26451.6485     .696                          135.0          
  3779.2383  26452.8449     .811                          108.3          
  3778.9884  26454.5937     .944                          110.3          
  3778.9160  26455.1007     .731                          117.6          
  3778.7467  26456.2863     .717   41909  9\2  15453  7\2 107.8   II     
  3778.4996  26458.0158     .614                          116.6          
  3778.0477  26461.1807     .860   40493  3    14032  2   112.3   I      
  3777.8219  26462.7619     .606   48817  3\2  22355  1\2 117.2   II     
  3777.7473  26463.2849    1.136   12847  3    39311  4   107.1   I      
  3777.4168  26465.6004    4.988    7502  3    33967  3   100.8   I      
  3777.3809  26465.8514     .673   51653  1\2  25188  3\2 108.2   II     
  3777.2863  26466.5144     .689   46378 13\2  19912 13\2 128.3   II     
  3777.1854  26467.2215    2.307                          139.2          
  3776.6239  26471.1564    3.285   36885  4    10414  4   101.6   I      
  3776.6047  26471.2911     .590   28026  5\2  54497  7\2  65.8   II     
  3776.5040  26471.9965    1.838    8111  4    34583  3   106.1   I      
  3776.2712  26473.6290   17.567    8800  4    35273  5   103.3   I      
  3775.9028  26476.2117    1.712   14349  1\2  40825  1\2 103.8   II     
  3775.4234  26479.5735    1.664                          100.6          
  3775.3148  26480.3354     .707   36065  5\2   9585  5\2 104.1   II     
  3775.1600  26481.4206     .778                          121.7          
  3774.9761  26482.7113     .621                          106.1          
  3774.7332  26484.4153    2.113                          104.8          
  3774.2259  26487.9748    1.129                           78.7          
  3774.2038  26488.1301    4.359   19880  9\2  46368  9\2 104.7   II     
  3773.7574  26491.2628    5.705   37063  9\2  10572  9\2 103.8   II     
  3773.5696  26492.5816    1.428                          106.2          
  3773.3069  26494.4261    1.139   40701  4    14206  4   101.2   I      
  3773.0521  26496.2151    3.844                          101.8          
  3772.6499  26499.0399   10.582    7502  3    34001  4   100.9   I      
  3772.2369  26501.9405    2.692    7828  1\2  34330  1\2 102.0   II     
  3771.6360  26506.1629    2.221   34301  4     7795  4    82.7   I      
  3771.6151  26506.3102    4.254   37748  2    11241  3   102.0   I      
  3771.3708  26508.0267  160.467       0  2    26508  3   100.1   I      
  3770.0918  26517.0195    1.485                           76.4          
  3770.0783  26517.1143    1.019                           64.2          
  3770.0560  26517.2713   39.309    5563  1    32080  1   100.4   I      
  3769.6979  26519.7899     .999   41686  3    15166  3   112.7   I      
  3769.6193  26520.3435    2.523   14204  5    40724  5    97.6   I      
  3769.5855  26520.5813    6.959                          180.7          
  3768.4359  26528.6712    1.910   38105  5\2  11576  3\2 103.5   II     
  3768.0483  26531.3997    1.676   34775  1     8243  2    97.2   I      
  3767.9468  26532.1149    1.473   41676  3\2  15144  3\2 118.7   II     
  3767.9007  26532.4392    7.654                          134.8          
  3767.8665  26532.6797     .626   39939 11\2  13406 13\2  91.0   II     
  3767.5501  26534.9081     .703                          120.3          
  3767.4722  26535.4572     .795                          103.6          
  3767.2023  26537.3578    1.223   41328  5\2  14790  7\2 116.4   II     
  3767.0820  26538.2056    2.170                          107.4          
  3766.4473  26542.6773    3.268   37784  2    11241  3   101.3   I      
  3766.2615  26543.9870   66.851                          179.1         
  3766.1380  26544.8571    1.319                          117.8          
  3766.1101  26545.0535    1.312                          119.7          
  3766.0811  26545.2584    4.240   37742  6    11197  5   102.8   I      
  3766.0425  26545.5304     .609   34789  2     8243  2    99.6   I      
  3765.6974  26547.9631    1.080   40493  3    13945  3   101.7   I      
  3765.4126  26549.9708   23.828    2869  3    29419  2    98.7   I      
  3765.2401  26551.1871   14.567    8800  4    35351  4   102.8   I      
  3765.1878  26551.5560     .741                           87.0          
  3765.0687  26552.3959     .502                          105.0          
  3764.9801  26553.0208    1.031                          107.4          
  3764.6575  26555.2961     .904                          105.3          
  3764.4131  26557.0200    1.834                          102.9          
  3764.1924  26558.5771    1.560                          106.5          
  3764.0370  26559.6737    1.198                          103.0          
  3763.6686  26562.2730    1.511    4961  4    31523  3   103.5   I      
  3763.5845  26562.8668    1.144                          111.9          
  3763.5524  26563.0930     .822   52170 11\2  25607  9\2 115.5   II     
  3763.3212  26564.7249    1.839   16818  7\2  43382  5\2 104.8   II     
  3763.2962  26564.9013     .599                          121.9          
  3763.0200  26566.8512     .806                           63.7          
  3762.9334  26567.4629   42.640    3687  2    30255  3    99.6   I      
  3762.8811  26567.8317   17.666   32736  7\2   6168  7\2  97.2   II     
  3762.8141  26568.3048    2.249   37094  2    10526  3    88.8   I      
  3762.6396  26569.5369    1.586                          159.0         
  3762.4166  26571.1120    1.860   29515  9\2  56086  9\2 104.6   II     
  3762.2576  26572.2347     .689   14204  5    40776  4   111.7   I      
  3761.7044  26576.1426    3.045   13297  4    39873  5   101.0   I      
  3761.5279  26577.3892    3.329   37819  4    11241  3   102.2   I      
  3761.4691  26577.8047    8.019    9804  5    36382  4   100.9   I      
  3761.3164  26578.8839    6.745                          100.0          
  3761.2942  26579.0407     .984                           96.9          
  3761.2175  26579.5826    1.440   40611  2    14032  2   104.8   I      
  3761.1019  26580.3995    3.782   39068  7\2  12488  9\2 101.2   II     
  3760.8072  26582.4824     .507                          153.6          
  3760.2959  26586.0971    1.128   46706  7\2  20120  5\2 107.5   II     
  3760.2724  26586.2631    1.606       0  3\2  26586  3\2 103.1   II     
  3759.4342  26592.1907   14.859    6362  2    32954  2   100.4   I      
  3759.3166  26593.0227   17.147    3687  2    30281  1   100.3   I      
  3759.2623  26593.4066   15.257    8111  4    34704  3    98.3   I      
  3759.1017  26594.5429     .534                          126.0          
  3758.7063  26597.3403    7.419    5563  1    32160  2   100.6   I      
  3758.4671  26599.0330   32.978    2558  0    29157  1    99.8   I      
  3758.3975  26599.5257     .548                           65.0          
  3758.3674  26599.7387    1.173                          126.7          
  3757.6942  26604.5041   25.351   37131  3    10526  3   100.3   I      
  3756.7581  26611.1329     .514   13250  5\2  39861  5\2 114.4   II     
  3756.4525  26613.2975    1.511   11802  2    38416  3   106.3   I      
  3756.2941  26614.4198    9.311    8111  4    34725  3   100.8   I      
  3755.9869  26616.5967    3.969                          102.6          
  3755.8834  26617.3298    1.372                          102.4          
  3755.2121  26622.0880   18.126   37819  4    11197  5   100.1   I      
  3754.5931  26626.4775   12.321       0  3\2  26626  1\2 100.3   II     
  3754.2884  26628.6381    1.130                          106.5          
  3754.0308  26630.4655   11.614   34874  3     8243  2   100.9   I      
  3753.4682  26634.4565    1.682                          103.8          
  3753.2421  26636.0613    8.178   34431  3     7795  4    99.3   I      
  3752.7904  26639.2671    2.339    2558  0    29197  1    97.8   I      
  3752.5690  26640.8391   31.257   35878  7\2   9238  9\2 102.2   II     
  3751.1250  26651.0943    3.752   37892  4    11241  3   104.2   I      
  3751.1100  26651.2003     .917                           68.8          
  3751.0219  26651.8265   20.085       0  2    26651  2   100.0   I      
  3750.6958  26654.1440     .588   40861  4    14206  4    90.7   I      
  3750.6603  26654.3963    3.048   29431  7\2  56086  9\2 101.2   II     
  3750.4940  26655.5781    9.555                           99.6          
  3749.6183  26661.8029    6.365    8800  4    35462  3   100.2   I      
  3749.5159  26662.5314    2.141   39837  3    13175  4   103.6   I      
  3749.4855  26662.7473     .680                          131.7   Fe I       
  3749.1953  26664.8113     .560                          119.5          
  3749.1231  26665.3246     .945                          109.4          
  3749.0843  26665.6002    6.335   34460  5     7795  4   102.0   I      
  3748.9746  26666.3807    1.154                          136.7          
  3748.8224  26667.4635     .743   42286  3    15618  3   106.0   I      
  3748.2838  26671.2951    2.555   37787  7\2  11116  7\2 104.8   II     
  3747.9418  26673.7288     .648                          106.1          
  3747.5390  26676.5955   12.139   35878  7\2   9202  7\2 102.1   II     
  3747.1702  26679.2213     .593                          107.3          
  3747.1452  26679.3995     .704                          106.4          
  3747.0132  26680.3390     .659                          106.4          
  3746.4659  26684.2363    1.571   33384  9\2   6700  9\2 121.9   II ?   
  3745.9706  26687.7644   18.767    7280  2    33967  3   112.9   I      
  3745.6591  26689.9839   10.155                          101.5          
  3745.5617  26690.6783    1.104                          130.5   Fe I       
  3745.2966  26692.5673     .969                          113.0          
  3745.1763  26693.4244    3.701   37890  5    11197  5    99.9   I      
  3745.1243  26693.7951     .504                          112.3          
  3744.9110  26695.3158    3.131   40902  3    14206  4   100.4   I      
  3744.8483  26695.7629     .762                          130.8          
  3744.7367  26696.5578    2.953    8460  3\2  35156  5\2 101.9   II     
  3744.6531  26697.1538    1.232   41488  7\2  14790  7\2  87.7   II ?   
  3744.5378  26697.9765     .527                          108.2          
  3743.8958  26702.5542    3.708                          105.1          
  3743.8061  26703.1936    1.605                          108.1          
  3743.5083  26705.3183    2.152                          105.4          
  3742.9234  26709.4913   74.429    4961  4    31671  4    99.7   I      
  3742.2773  26714.1023     .814                          111.4          
  3742.2304  26714.4372    1.161   10855  7\2  37569  9\2 113.4   II     
  3742.0644  26715.6226    1.012                          121.1          
  3742.0209  26715.9329     .911                          133.3          
  3741.8840  26716.9105    1.190   37131  3    10414  4   103.6   I      
  3741.3750  26720.5448    2.234                          102.4          
  3741.1831  26721.9158  138.252    1521  5\2  28243  5\2 101.7   II     
  3741.0984  26722.5203    1.140                          141.9          
  3740.8551  26724.2582    4.649   37840  9\2  11116  7\2 101.2   II     
  3740.5172  26726.6723     .613                          121.9          
  3740.4123  26727.4221     .835    1859  3\2  28587  5\2  98.7   II     
  3739.6842  26732.6255     .984   41214  5    14481  6   117.8   I      
  3738.8440  26738.6331    5.948    8460  3\2  35198  1\2 115.6   II     
  3738.7398  26739.3782    2.054   50470  9\2  23730  9\2 103.5   II     
  3738.7017  26739.6509     .949                          103.7          
  3738.3573  26742.1140    1.262   40949  3    14206  4   108.1   I      
  3737.6105  26747.4571     .737                           72.2          
  3737.5125  26748.1581   28.082    3865  1    30613  0   101.0   I      
  3737.2542  26750.0067    1.101                          104.1          
  3737.1971  26750.4159    1.534                          187.0         
  3737.1302  26750.8942    2.097                          123.2   Fe II       
  3736.9345  26752.2953    1.244   40570  7\2  13818  7\2  80.2   II     
  3736.9027  26752.5234   13.351                          150.8   Ca II      
  3736.5010  26755.3992    1.251   37997  2    11241  3   111.9   I      
  3735.5109  26762.4902     .937   47731  9\2  20969  7\2 113.5   II     
  3735.3630  26763.5501     .669   12847  3    39611  3   105.3   I      
  3735.2532  26764.3365     .531                           99.9          
  3734.8638  26767.1272    1.175                          140.9   Fe I      
  3734.6975  26768.3194     .798   57078  9\2  30310 11\2 103.0   II     
  3734.6635  26768.5628     .553                          119.4          
  3734.5978  26769.0339    3.342   31259  5\2   4490  5\2 101.4   II     
  3733.6724  26775.6680   14.168    8111  4    34886  5    99.4   I      
  3732.9854  26780.5956    9.393   37307  3    10526  3    99.1   I      
  3732.2565  26785.8255     .546                           99.8          
  3732.0010  26787.6593     .560                          126.1          
  3731.6814  26789.9537    1.503                          107.2          
  3731.4238  26791.8032    2.176                          121.8          
  3731.3768  26792.1408     .960                           97.6          
  3731.3472  26792.3535    1.032                          112.1          
  3730.9476  26795.2228     .764   37992  4    11197  5   106.1   I      
  3730.9012  26795.5557    1.014                          144.0          
  3730.8566  26795.8765    1.508                          104.6          
  3730.7485  26796.6525    8.536   42146 11\2  15349 11\2 102.5   II     
  3730.6235  26797.5503     .950   37211  5    10414  4   109.7   I      
  3730.3684  26799.3832   22.951    6362  2    33161  1   102.5   I      
  3730.3177  26799.7472    1.609                           83.4          
  3729.9459  26802.4186    5.732   35046  1     8243  2   102.7   I      
  3729.8361  26803.2075    4.368                          103.2          
  3729.6775  26804.3472     .687                          110.7          
  3728.9770  26809.3821    1.210                          113.8          
  3728.6757  26811.5486     .985                          107.1          
  3727.9028  26817.1077   77.899    2869  3    29686  3   100.5   I      
  3727.6120  26819.1993   12.631    4961  4    31780  3   100.3   I      
  3727.3468  26821.1076    5.429    9804  5    36625  5   102.1   I      
  3727.2512  26821.7958    6.896    7502  3    34324  2   104.7   I      
  3727.2112  26822.0833    1.395                          111.6          
  3727.1528  26822.5033   11.495                           99.4          
  3726.8696  26824.5418    1.480                          135.2          
  3726.8435  26824.7299    2.454                          111.6          
  3726.7246  26825.5852   12.548    4146  7\2  30972  5\2 100.6   II     
  3726.6584  26826.0621    1.395   12570  7\2  39396  7\2 101.3   II     
  3726.1936  26829.4082     .561   19594  1\2  46423  3\2 116.8   II     
  3725.9657  26831.0489     .800    7280  2    34111  1   112.2   I      
  3725.8744  26831.7067     .838                          109.8          
  3725.8215  26832.0875     .506   52272  7\2  25440  5\2 112.1   II     
  3725.7244  26832.7866     .539   38710  1    11877  1   120.0   I      
  3725.3932  26835.1721   14.699                           99.9          
  3724.7334  26839.9258    3.138   44300  3\2  17460  5\2 103.7   II     
  3724.6720  26840.3681    1.617   10439  2    37280  2   102.3   III ?  
  3724.4992  26841.6136    1.241    7001  3\2  33843  3\2  99.9   II     
  3724.3958  26842.3588     .682    7502  3    34344  4   119.1   I      
  3723.9199  26845.7886    1.744   35089  3     8243  2   102.4   I      
  3723.7217  26847.2178     .616                           88.7          
  3723.6562  26847.6902    3.205    4146  7\2  30994  7\2 102.1   II     
  3723.2898  26850.3317    2.069   42200  9\2  15349 11\2 102.1   II     
  3722.8104  26853.7893     .521                          114.7          
  3722.5930  26855.3579     .840   38097  2    11241  3   105.6   I      
  3722.1802  26858.3361    8.058    3865  1    30723  1   101.9   I      
  3722.1155  26858.8029   30.161    4113  5\2  30972  5\2 100.4   II     
  3722.0638  26859.1756     .676                           62.8          
  3721.8254  26860.8958   89.012    1859  3\2  28720  3\2 101.7   II     
  3721.4829  26863.3684    1.261                          123.7          
  3721.3438  26864.3724    2.323   37053 11\2  10189 11\2  97.1   II     
  3721.2152  26865.3005   24.347    3687  2    30553  2   113.3   I  ?   
  3721.0027  26866.8345    1.882   11802  2    38669  2   103.3   I      
  3720.7000  26869.0209    1.113   37542  3\2  10673  5\2 101.3   II     
  3720.6289  26869.5340     .575    7502  3    34371  2   113.0   I      
  3720.6071  26869.6914     .533                          101.5          
  3720.3073  26871.8568   11.983    9711  7\2  36583  7\2 102.3   II     
  3720.2162  26872.5146    1.821                          137.5          
  3719.9772  26874.2408   16.980   37063  9\2  10189 11\2 106.3   II     
  3719.9351  26874.5450    2.731                          129.3   Fe I       
  3719.8363  26875.2593   19.391    2869  3    29744  3   100.3   I      
  3719.6917  26876.3036    1.287   15236  3\2  42112  3\2 106.3   II     
  3719.5485  26877.3386    2.641                           72.7          
  3719.4347  26878.1606  357.131       0  2    26878  3   102.7   I      
  3719.2562  26879.4506     .609                           74.5          
  3719.1524  26880.2008     .572   53845  5\2  26965  3\2 100.1   II     
  3718.8056  26882.7077     .539                          105.8          
  3718.7036  26883.4451     .625                           99.4          
  3718.6550  26883.7964     .979   42336  5\2  15453  7\2 103.6   II     
  3718.5814  26884.3280     .529                          107.3          
  3718.4607  26885.2009     .629                          120.1          
  3718.1676  26887.3203    2.086   36125  9\2   9238  9\2 105.7   II     
  3717.8293  26889.7666    2.382   40991  3\2  14101  1\2 101.9   II     
  3717.3839  26892.9886     .818                          126.2          
  3716.9934  26895.8140     .868   39010  3    12114  2   141.4   I      
  3716.5837  26898.7789    3.953                          100.1          
  3715.8616  26904.0060    2.191   38145  3    11241  3   107.8   I      
  3715.5607  26906.1847    3.086                          109.6          
  3715.0869  26909.6156     .513                          102.9          
  3714.6975  26912.4367     .760                          112.8          
  3714.3382  26915.0395     .796   51224  9\2  24309 11\2  91.9   II     
  3714.3255  26915.1321     .806                           94.1          
  3714.2280  26915.8385     .857                          110.9          
  3714.0706  26916.9792    1.802                          109.8          
  3713.8921  26918.2726     .516                          134.0          
  3713.1582  26923.5928    3.344                          286.4          
  3713.1517  26923.6399    3.280                          116.5          
  3712.9620  26925.0158    1.010                           72.2          
  3712.9433  26925.1514     .587                           74.5          
  3712.9077  26925.4091     .520                          255.3         
  3712.6504  26927.2756    1.058                          111.8          
  3712.6117  26927.5563     .937   40959  2    14032  2   109.8   I      
  3712.5591  26927.9371    4.303    7502  3    34430  3   101.8   I      
  3712.5312  26928.1398    1.888   44388  5\2  17460  5\2 121.2   II     
  3712.3721  26929.2938     .624                          100.2          
  3711.9265  26932.5263    1.961    6362  2    33294  3   103.7   I      
  3711.8332  26933.2034    4.416    8800  4    35733  4   103.4   I      
  3711.6229  26934.7292   18.295    6362  2    33297  2   100.2   I      
  3711.3041  26937.0430   12.736   33637  7\2   6700  9\2 101.3   II     
  3710.2922  26944.3894    1.755   38186  4    11241  3   102.8   I      
  3710.2268  26944.8645     .643                          104.6          
  3710.0823  26945.9136     .568                          113.3          
  3709.8621  26947.5133    3.241    3865  1    30812  2   101.4   I      
  3709.7250  26948.5089     .511                           87.9          
  3708.7530  26955.5715    1.455   16818  7\2  43773  7\2 102.4   II ?   
  3708.6704  26956.1720     .767   44727 11\2  17771 11\2 107.1   II     
  3708.3947  26958.1759     .694                           93.1          
  3707.9967  26961.0691     .673                          212.0          
  3707.7221  26963.0659     .525                          111.0          
  3707.4651  26964.9354    2.013                          103.1          
  3707.4282  26965.2033    4.019       0  3\2  26965  3\2  98.1   II     
  3707.2453  26966.5341     .513                          199.7         
  3707.0036  26968.2920    7.671                          104.7          
  3706.9863  26968.4178    2.035    8018  3\2  34986  3\2    .0   II ?   
  3706.8360  26969.5113     .675                           64.0          
  3706.7673  26970.0114   56.069    8111  4    35081  5   100.5   I      
  3706.4032  26972.6601     .700                          177.8         
  3706.0238  26975.4214    6.633                          154.2   Ca II      
  3705.9409  26976.0253     .720    9711  7\2  36687  5\2  97.6   II     
  3705.7902  26977.1222     .736                          101.7          
  3704.9664  26983.1204    1.436   15236  3\2  42219  5\2 106.5   II     
  3704.8616  26983.8834    8.271    2869  3    29853  2    99.6   I      
  3704.8252  26984.1484     .579                           84.3          
  3704.7103  26984.9856    7.267                          105.2          
  3704.5817  26985.9219     .569                          130.0          
  3704.3374  26987.7022     .947                          139.2          
  3704.1464  26989.0938    3.359   38186  4    11197  5   108.9   I      
  3704.0834  26989.5524    3.713    9400  5\2  36390  3\2 102.9   II     
  3703.9918  26990.2196    5.321   37562 11\2  10572  9\2 103.3   II     
  3703.9518  26990.5115     .561                          105.5          
  3703.9060  26990.8452    3.215   10855  7\2  37846  5\2 102.8   II     
  3703.7743  26991.8047   23.367    4961  4    31953  4   101.2   I      
  3703.3421  26994.9550     .558                           88.6          
  3703.2676  26995.4983     .865                          134.9          
  3703.2299  26995.7726   23.938       0  2    26995  3   100.7   I      
  3702.8638  26998.4415    2.310   46910 13\2  19912 13\2 103.8   II     
  3702.1394  27003.7241    1.295   40949  3    13945  3   122.9   I      
  3702.0673  27004.2506     .773   44727 11\2  17722  9\2 105.8   II     
  3701.8787  27005.6263     .652                          138.2          
  3700.9782  27012.1965   35.446    2869  3    29881  4   100.7   I      
  3700.7654  27013.7501    3.810   15305  9\2  42319  9\2 102.4   II     
  3700.4605  27015.9756     .549   46264  3\2  19248  5\2 114.4   II     
  3700.3119  27017.0609    2.384   48006  9\2  20989  9\2 119.0   II     
  3700.2172  27017.7518     .523                          177.0          
  3699.8808  27020.2084   10.588    8111  4    35131  4   100.8   I      
  3699.3550  27024.0490    1.096   41230  4    14206  4   102.0   I  ?   
  3699.2464  27024.8419    1.609                           99.5          
  3699.1811  27025.3190    5.284                          105.9          
  3699.0470  27026.2989    1.737                          106.0          
  3698.7546  27028.4357    2.531                          101.2          
  3698.6181  27029.4326     .511                           96.5          
  3698.3007  27031.7529    1.773   38757  3\2  11725  1\2 104.4   II     
  3698.2581  27032.0637    1.979   38909  1    11877  1   104.5   I      
  3698.2253  27032.3039    1.317                          132.2          
  3698.1062  27033.1744   25.835    9804  5    36837  5   100.8   I      
  3697.7436  27035.8247    6.119    3687  2    30723  1   100.2   I      
  3697.4982  27037.6190     .959   11802  2    38840  1   103.3   I      
  3697.1940  27039.8440    1.013                          106.6          
  3697.0309  27041.0371    2.945   33209  7\2   6168  7\2 104.2   II     
  3696.7630  27042.9963    1.278   37569  2    10526  3   102.9   I      
  3696.6469  27043.8460    1.730    9400  5\2  36444  3\2 100.5   II     
  3696.5286  27044.7111     .791                          109.4          
  3696.1368  27047.5778     .953                          102.6          
  3695.9738  27048.7710    4.325   38165  7\2  11116  7\2 104.1   II     
  3695.2890  27053.7834   11.161   34849  5     7795  4   101.1   I      
  3695.0466  27055.5579    2.632                          103.2          
  3694.7855  27057.4701    1.055   54845  9\2  27787  9\2 106.0   II     
  3694.3652  27060.5483    7.525   39174  3    12114  2   101.0   I      
  3694.3253  27060.8402     .551                          129.2          
  3694.2762  27061.1998    1.634                          185.6         
  3694.1785  27061.9153   36.075                           94.3          
  3693.9946  27063.2624   17.710    3865  1    30928  1   102.3   I      
  3693.9018  27063.9424    5.463   39552  9\2  12488  9\2 103.2   II     
  3693.8062  27064.6433    6.708    6362  2    33427  2   103.4   I      
  3693.7878  27064.7775    2.372   38261  5    11197  5    81.8   I      
  3693.6943  27065.4630    4.099    1521  5\2  28587  5\2 100.4   II     
