,ref_lambda,lower,upper,click_selected
2419,7000.803628,7000.66361192744,7000.943644072559,True
2420,7002.882909,7002.74285134182,7003.022966658179,False
2421,7007.096109,7006.95596707782,7007.236250922179,True
2422,7015.317135,7015.1768286573,7015.4574413427,True
2423,7018.567528,7018.42715664944,7018.707899350559,True
2424,7020.484079,7020.343669318419,7020.624488681579,False
2425,7021.283193,7021.14276733614,7021.42361866386,True
2426,7023.148631,7023.00816802738,7023.289093972619,False
2427,7025.224644,7025.08413950712,7025.36514849288,False
2428,7026.461598,7026.321068768039,7026.6021272319595,True
2429,7028.02281,7027.8822495438,7028.1633704562,True
2430,7030.250958,7030.11035298084,7030.391563019159,True
2431,7032.930972,7032.79031338056,7033.071630619439,True
2432,7033.358768,7033.21810082464,7033.499435175359,False
2433,7038.720228,7038.57945359544,7038.861002404559,True
2434,7045.79702,7045.6561040596,7045.937935940399,True
2435,7053.619563,7053.47849060874,7053.76063539126,True
2436,7054.417677,7054.27658864646,7054.5587653535395,True
2437,7055.901099,7055.7599809780195,7056.042217021979,True
2438,7058.489446,7058.34827621108,7058.630615788919,True
2439,7059.525247,7059.38405649506,7059.666437504939,True
2440,7060.041641,7059.90044016718,7060.18284183282,True
2441,7060.653804,7060.51259092392,7060.795017076079,True
2442,7061.394155,7061.2529271169,7061.535382883099,True
2443,7064.451514,7064.31022496972,7064.592803030279,False
2444,7068.735373,7068.59399829254,7068.87674770746,False
2445,7071.094142,7070.9527201171595,7071.235563882839,False
2446,7071.479975,7071.3385454005,7071.621404599499,False
2447,7072.393907,7072.25245912186,7072.535354878139,True
2448,7074.256321,7074.11483587358,7074.397806126419,True
2449,7075.333559,7075.19205232882,7075.475065671179,False
2450,7084.169001,7084.02731761998,7084.31068438002,True
2451,7086.703961,7086.56222692078,7086.84569507922,True
2452,7088.8232,7088.681423536,7088.964976463999,True
2453,7089.339466,7089.19767921068,7089.48125278932,True
2454,7100.514421,7100.3724107115795,7100.656431288419,True
2455,7102.590941,7102.448889181181,7102.73299281882,False
2456,7107.477291,7107.33514145418,7107.619440545819,True
2457,7109.860168,7109.71797079664,7110.00236520336,True
2458,7112.918909,7112.7766506218195,7113.06116737818,True
2459,7113.987857,7113.84557724286,7114.13013675714,True
2460,7114.398383,7114.2560950323395,7114.540670967659,True
2461,7124.560689,7124.41819778622,7124.703180213779,True
2462,7125.819469,7125.67695261062,7125.961985389379,True
2463,7130.723542,7130.580927529159,7130.866156470839,True
2464,7131.35855,7131.215922829,7131.501177171,True
2465,7132.609987,7132.46733480026,7132.752639199739,True
2466,7150.284392,7150.14138631216,7150.4273976878385,True
2467,7153.58763,7153.4445582474,7153.730701752599,True
2468,7158.838154,7158.69497723692,7158.981330763079,True
2469,7162.556425,7162.4131738715,7162.699676128499,True
2470,7167.202742,7167.0593979451605,7167.346086054839,True
2471,7170.36071,7170.2173027858,7170.504117214199,False
2472,7173.372448,7173.22898055104,7173.515915448959,True
2473,7176.185969,7176.04244528062,7176.329492719379,True
2474,7176.721272,7176.577737574559,7176.864806425439,True
2475,7188.532023,7188.388252359539,7188.675793640459,True
2476,7191.132793,7190.9889703441395,7191.276615655859,True
2477,7200.045414,7199.90141309172,7200.189414908279,True
2478,7201.809029,7201.66499281942,7201.953065180579,False
2479,7202.190942,7202.04689818116,7202.334985818839,False
2480,7202.516112,7202.37206167776,7202.66016232224,True
2481,7206.482928,7206.33879834144,7206.627057658559,False
2482,7206.979882,7206.83574240236,7207.124021597639,False
2483,7208.006314,7207.86215387372,7208.15047412628,True
2484,7212.689565,7212.5453112087,7212.833818791299,True
2485,7219.151439,7219.00705597122,7219.295822028779,True
2486,7220.98086,7220.836440382799,7221.125279617199,True
2487,7225.109849,7224.96534680302,7225.25435119698,False
2488,7229.938112,7229.79351323776,7230.082710762239,True
2489,7230.862255,7230.717637754899,7231.0068722451,True
2490,7240.184773,7240.03996930454,7240.329576695459,True
2491,7244.696524,7244.55163006952,7244.841417930479,True
2492,7246.12765,7245.982727447,7246.272572553,True
2493,7249.843644,7249.698647127119,7249.988640872879,False
2494,7250.589445,7250.4444332111,7250.734456788899,False
2495,7253.67597,7253.5308964806,7253.8210435194,False
2496,7255.354065,7255.2089579187,7255.4991720813,True
2497,7258.176943,7258.03177946114,7258.32210653886,True
2498,7265.171889,7265.02658556222,7265.317192437779,True
2499,7280.453333,7280.307723933341,7280.59894206666,False
2500,7284.903267,7284.7575689346595,7285.048965065339,True
2501,7285.443168,7285.297459136639,7285.5888768633595,True
2502,7298.143373,7297.99741013254,7298.289335867459,True
2503,7316.004481,7315.858160910379,7316.15080108962,True
2504,7324.807294,7324.66079785412,7324.95379014588,True
2505,7326.149078,7326.00255501844,7326.29560098156,False
2506,7328.285014,7328.13844829972,7328.431579700279,True
2507,7329.491578,7329.34498816844,7329.638167831559,True
2508,7335.577133,7335.430421457339,7335.723844542659,True
2509,7337.78121,7337.6344543758,7337.9279656242,False
2510,7341.151478,7341.004654970439,7341.298301029559,True
2511,7342.576858,7342.4300064628405,7342.723709537159,False
2512,7345.399103,7345.25219501794,7345.546010982059,True
2513,7346.342736,7346.19580914528,7346.4896628547185,False
2514,7347.042974,7346.89603314052,7347.189914859479,False
2515,7348.053831,7347.90686992338,7348.200792076619,True
2516,7350.813537,7350.66652072926,7350.960553270739,True
2517,7358.344856,7358.19768910288,7358.492022897119,False
2518,7361.347167,7361.19994005666,7361.49439394334,False
2519,7365.426051,7365.27874247898,7365.5733595210195,False
2520,7370.825497,7370.67808049006,7370.972913509939,False
2521,7376.877194,7376.729656456119,7377.024731543879,True
2522,7377.887294,7377.73973625412,7378.03485174588,False
2523,7380.422908,7380.27529954184,7380.570516458159,False
2524,7392.979599,7392.83173940802,7393.127458591979,True
2525,7393.437669,7393.28980024662,7393.585537753379,True
2526,7412.336357,7412.18811027286,7412.484603727139,True
2527,7417.790792,7417.64243618416,7417.9391478158395,True
2528,7418.549859,7418.40148800282,7418.698229997179,True
2529,7422.311318,7422.16287177364,7422.45976422636,True
2530,7425.29365,7425.145144126999,7425.442155872999,True
2531,7428.940503,7428.79192418994,7429.089081810059,True
2532,7430.253226,7430.10462093548,7430.401831064519,True
2533,7435.367797,7435.21908964406,7435.516504355939,True
2534,7436.29646,7436.1477340708,7436.4451859291985,True
2535,7440.492849,7440.34403914302,7440.641658856979,True
2536,7443.875232,7443.72635449536,7444.0241095046395,False
2537,7444.748861,7444.59996602278,7444.897755977219,True
2538,7447.848797,7447.699840024059,7447.997753975939,True
2539,7455.208017,7455.05891283966,7455.357121160339,True
2540,7456.81825,7456.669113635,7456.967386365,False
2541,7458.754043,7458.60486791914,7458.903218080859,False
2542,7461.874566,7461.72532850868,7462.02380349132,False
2543,7469.056521,7468.9071398695805,7469.205902130419,False
2544,7471.163605,7471.0141817279,7471.3130282720995,True
2545,7481.354454,7481.20482691092,7481.50408108908,True
2546,7483.62556,7483.4758874888,7483.7752325112,True
2547,7484.326163,7484.1764764767395,7484.475849523259,True
2548,7490.109202,7489.95939981596,7490.2590041840385,False
2549,7495.564089,7495.41417771822,7495.71400028178,False
2550,7508.478695,7508.3285254261,7508.628864573899,False
2551,7510.407726,7510.25751784548,7510.55793415452,False
2552,7518.782355,7518.6319793529,7518.9327306471,False
2553,7523.134713,7522.98425030574,7523.28517569426,False
2554,7525.507848,7525.35733784304,7525.658358156959,False
2555,7528.489172,7528.33860221656,7528.639741783439,False
2556,7531.143674,7530.99305112652,7531.29429687348,True
2557,7531.814727,7531.66409070546,7531.965363294539,False
2558,7537.428637,7537.27788842726,7537.57938557274,True
2559,7549.313767,7549.16278072466,7549.464753275339,True
2560,7556.223487,7556.07236253026,7556.37461146974,False
2561,7557.749443,7557.59828801114,7557.900597988859,False
2562,7565.851494,7565.700176970119,7566.002811029879,True
2563,7566.529606,7566.37827540788,7566.680936592119,False
2564,7571.032553,7570.88113234894,7571.183973651059,False
2565,7573.343696,7573.19222912608,7573.495162873919,True
2566,7580.345947,7580.19434008106,7580.497553918939,False
2567,7580.690427,7580.538813191461,7580.842040808539,False
2568,7583.426168,7583.27449947664,7583.577836523359,False
2569,7598.205405,7598.053440891899,7598.357369108099,True
2570,7607.823001,7607.67084453998,7607.975157460019,True
2571,7618.343787,7618.19142012426,7618.496153875739,False
2572,7620.077241,7619.92483945518,7620.229642544819,True
2573,7623.568225,7623.4157536355,7623.720696364499,False
2574,7625.119469,7624.96696661062,7625.271971389379,False
2575,7625.705231,7625.5527168953795,7625.857745104619,False
2576,7627.17483,7627.0222865034,7627.3273734966,False
2577,7642.884179,7642.73132131642,7643.037036683579,False
2578,7647.379393,7647.22644541214,7647.53234058786,True
2579,7651.000546,7650.84752598908,7651.153566010919,False
2580,7651.745077,7651.592042098459,7651.898111901539,False
2581,7652.320117,7652.16707059766,7652.473163402339,True
2582,7654.699741,7654.546647005181,7654.85283499482,True
2583,7658.324546,7658.17137950908,7658.477712490919,True
2584,7660.023374,7659.87017353252,7660.176574467479,True
2585,7660.8903,7660.737082194,7661.043517806,True
2586,7666.567883,7666.41455164234,7666.721214357659,True
2587,7668.960731,7668.80735178538,7669.114110214619,False
2588,7670.056955,7669.9035538609,7670.2103561390995,True
2589,7672.255125,7672.1016798975,7672.408570102499,False
2590,7676.219503,7676.06597860994,7676.373027390059,True
2591,7678.126655,7677.9730924669,7678.280217533099,True
2592,7682.048939,7681.89529802122,7682.20257997878,False
2593,7683.018869,7682.86520862262,7683.17252937738,False
2594,7685.307498,7685.15379185004,7685.4612041499595,True
2595,7686.153743,7686.00001992514,7686.307466074859,False
2596,7691.770605,7691.616769587899,7691.924440412099,True
2597,7701.108035,7700.9540128393,7701.262057160699,False
2598,7703.68497,7703.5308963006,7703.8390436994,False
2599,7704.816383,7704.66228667234,7704.97047932766,True
2600,7710.269186,7710.11498061628,7710.42339138372,True
2601,7711.124803,7710.970580503939,7711.279025496059,False
2602,7712.404926,7712.25067790148,7712.559174098519,True
2603,7713.937717,7713.783438245659,7714.091995754339,True
2604,7728.950948,7728.796368981039,7729.105527018959,False
2605,7742.56281,7742.4079587438,7742.7176612562,True
2606,7761.7133,7761.558065734001,7761.868534265999,False
2607,7762.731966,7762.57671136068,7762.88722063932,False
2608,7771.946753,7771.79131406494,7772.10219193506,False
2609,7773.732521,7773.57704634958,7773.887995650419,False
2610,7776.672664,7776.517130546719,7776.828197453279,True
2611,7778.492192,7778.336622156159,7778.647761843839,False
2612,7781.826259,7781.67062247482,7781.981895525179,False
2613,7782.316513,7782.160866669739,7782.472159330259,True
2614,7788.934115,7788.7783363176995,7789.0898936823,True
2615,7793.132528,7792.97666534944,7793.288390650559,False
2616,7795.418454,7795.26254563092,7795.574362369079,True
2617,7804.141367,7803.98528417266,7804.29744982734,False
2618,7804.530006,7804.3739153998795,7804.6860966001195,True
2619,7807.875886,7807.71972848228,7808.032043517719,True
2620,7813.476036,7813.31976647928,7813.6323055207195,True
2621,7813.972856,7813.81657654288,7814.129135457119,False
2622,7814.322428,7814.16614155144,7814.47871444856,False
2623,7817.769853,7817.61349760294,7817.926208397059,True
2624,7834.457746,7834.30105684508,7834.614435154919,False
2625,7835.620881,7835.46416858238,7835.777593417619,False
2626,7836.459704,7836.30297480592,7836.616433194079,True
2627,7841.791042,7841.634206179159,7841.9478778208395,True
2628,7842.265566,7842.10872068868,7842.42241131132,True
2629,7847.539388,7847.38243721224,7847.6963387877595,True
2630,7848.454642,7848.29767290716,7848.611611092839,True
2631,7861.909446,7861.75220781108,7862.066684188919,True
2632,7862.345135,7862.187888097299,7862.502381902699,False
2633,7864.021806,7863.864525563879,7864.179086436119,True
2634,7865.96977,7865.8124506046,7866.127089395399,True
2635,7875.462514,7875.30500474972,7875.620023250279,False
2636,7886.28298,7886.1252543404,7886.440705659599,True
2637,7891.074479,7890.91665751042,7891.232300489579,True
2638,7899.622869,7899.46487654262,7899.780861457379,False
2639,7900.319926,7900.16191960148,7900.477932398519,True
2640,7916.441468,7916.2831391706395,7916.59979682936,True
2641,7924.991405,7924.832905171899,7925.149904828099,False
2642,7937.73347,7937.5747153306,7937.892224669399,True
2643,7941.725859,7941.56702448282,7941.88469351718,True
2644,7954.592217,7954.4331251556605,7954.751308844339,True
2645,7956.973426,7956.814286531479,7957.132565468519,True
2646,7961.983123,7961.82388333754,7962.142362662459,False
2647,7970.253705,7970.0942999259,7970.4131100741,False
2648,7972.595942,7972.43649008116,7972.755393918839,True
2649,7974.159111,7973.99962781778,7974.318594182219,True
2650,7978.973099,7978.81351953802,7979.132678461979,True
2651,7981.226161,7981.066536476779,7981.385785523219,True
2652,7981.677181,7981.51754745638,7981.836814543619,False
2653,7987.973076,7987.81331653848,7988.13283546152,True
2654,7991.365442,7991.20561469116,7991.52526930884,False
2655,7992.158716,7991.998872825679,7992.3185591743195,False
2656,7993.680797,7993.52092338406,7993.840670615939,True
2657,8024.253002,8024.092516939961,8024.41348706004,False
2658,8025.727026,8025.566511459479,8025.887540540519,False
2659,8030.200402,8030.03979799196,8030.36100600804,True
2660,8032.431249,8032.27060037502,8032.5918976249795,True
2661,8032.906019,8032.7453608796195,8033.06667712038,False
2662,8037.217764,8037.05701964472,8037.378508355279,False
2663,8046.116362,8045.95543967276,8046.277284327239,True
2664,8053.307955,8053.1468888409,8053.4690211591,True
2665,8062.630368,8062.46911539264,8062.79162060736,True
2666,8068.741874,8068.58049916252,8068.90324883748,False
2667,8075.651782,8075.4902689643595,8075.813295035639,True
2668,8085.218964,8085.057259620719,8085.380668379279,True
2669,8086.57379,8086.4120585242,8086.7355214758,False
2670,8092.237307,8092.07546225386,8092.39915174614,False
2671,8093.623777,8093.46190452446,8093.785649475539,False
2672,8094.055396,8093.89351489208,8094.217277107919,False
2673,8096.259988,8096.09806280024,8096.421913199759,False
2674,8129.405086,8129.24249789828,8129.567674101719,False
2675,8137.936246,8137.77348727508,8138.09900472492,True
2676,8139.903124,8139.7403259375205,8140.065922062479,True
2677,8143.137909,8142.97504624182,8143.3007717581795,False
2678,8143.504512,8143.34164190976,8143.66738209024,False
2679,8149.702097,8149.5391029580605,8149.865091041939,False
2680,8159.727615,8159.564420447699,8159.890809552299,True
2681,8162.058607,8161.89536582786,8162.221848172139,False
2682,8163.120952,8162.9576895809605,8163.28421441904,False
2683,8169.786443,8169.6230472711395,8169.9498387288595,True
2684,8186.911262,8186.747523774759,8187.075000225239,True
2685,8190.884825,8190.7210073035,8191.048642696499,False
2686,8194.394268,8194.230380114639,8194.55815588536,False
2687,8205.11097,8204.9468677806,8205.2750722194,False
2688,8207.478411,8207.31426143178,8207.64256056822,True
2689,8209.446019,8209.28183007962,8209.61020792038,False
2690,8214.147185,8213.9829020563,8214.311467943699,False
2691,8231.406828,8231.24219986344,8231.571456136558,True
2692,8252.393524,8252.22847612952,8252.558571870479,False
2693,8253.615523,8253.450450689541,8253.78059531046,True
2694,8254.742119,8254.577024157621,8254.90721384238,False
2695,8259.510948,8259.345757781039,8259.676138218958,False
2696,8275.626506,8275.46099346988,8275.79201853012,True
2697,8285.553696,8285.387984926081,8285.71940707392,False
2698,8288.414222,8288.24845371556,8288.57999028444,True
2699,8292.52712,8292.3612694576,8292.692970542399,False
2700,8311.63059,8311.4643573882,8311.7968226118,False
2701,8316.603689,8316.437356926219,8316.770021073778,False
2702,8320.855356,8320.68893889288,8321.021773107119,True
2703,8328.997499,8328.830919050019,8329.164078949978,False
2704,8330.449354,8330.28274501292,8330.61596298708,True
2705,8333.429398,8333.26272941204,8333.59606658796,False
2706,8335.706611,8335.53989686778,8335.87332513222,True
2707,8344.180942,8344.01405838116,8344.347825618841,False
2708,8356.069227,8355.90210561546,8356.236348384538,True
2709,8358.72594,8358.5587654812,8358.8931145188,True
2710,8360.491469,8360.32425917062,8360.658678829379,False
2711,8363.069556,8362.90229460888,8363.23681739112,True
2712,8367.393599,8367.22625112802,8367.56094687198,False
2713,8379.226037,8379.05845247926,8379.39362152074,True
2714,8383.088347,8382.92068523306,8383.25600876694,False
2715,8384.723465,8384.555770530698,8384.891159469298,True
2716,8385.727941,8385.56022644118,8385.89565555882,False
2717,8387.105285,8386.9375428943,8387.273027105699,True
2718,8388.536224,8388.36845327552,8388.70399472448,False
2719,8395.724124,8395.556209517521,8395.89203848248,False
2720,8401.988977,8401.82093722046,8402.15701677954,False
2721,8416.726817,8416.55848246366,8416.89515153634,False
2722,8417.998115,8417.829755037701,8418.1664749623,False
2723,8421.225355,8421.0569304929,8421.3937795071,False
2724,8445.486996,8445.31808626008,8445.655905739919,True
2725,8446.511509,8446.34257876982,8446.680439230178,True
2726,8454.928504,8454.759405429919,8455.097602570078,False
2727,8456.346772,8456.177645064561,8456.51589893544,True
2728,8464.236635,8464.0673502673,8464.405919732699,True
2729,8464.760956,8464.59166078088,8464.930251219119,False
2730,8465.670502,8465.50118858996,8465.83981541004,True
2731,8471.825985,8471.6565484803,8471.9954215197,True
2732,8487.483312,8487.31356233376,8487.65306166624,False
2733,8490.305885,8490.1360788823,8490.4756911177,True
2734,8500.679652,8500.50963840696,8500.84966559304,False
2735,8501.439762,8501.26973320476,8501.609790795239,False
2736,8510.623937,8510.45372452126,8510.79414947874,True
2737,8512.598393,8512.42814103214,8512.768644967859,False
2738,8513.406237,8513.235968875259,8513.576505124738,False
2739,8516.55419,8516.3838589162,8516.7245210838,False
2740,8531.450517,8531.27988798966,8531.621146010339,False
2741,8532.913658,8532.74299972684,8533.084316273158,False
2742,8534.679664,8534.50897040672,8534.85035759328,False
2743,8539.79291,8539.6221141418,8539.9637058582,False
2744,8554.943992,8554.77289312016,8555.115090879839,False
2745,8558.446353,8558.27518407294,8558.617521927059,True
2746,8563.162685,8562.9914217463,8563.3339482537,False
2747,8564.141995,8563.9707121601,8564.3132778399,False
2748,8568.208713,8568.03734882574,8568.380077174259,True
2749,8573.120489,8572.94902659022,8573.29195140978,True
2750,8575.330448,8575.15894139104,8575.50195460896,True
2751,8577.276762,8577.105216464759,8577.448307535238,False
2752,8591.838671,8591.66683422658,8592.010507773419,True
2753,8593.108838,8592.93697582324,8593.28070017676,False
2754,8599.755287,8599.58329189426,8599.927282105738,False
2755,8604.016589,8603.84450866822,8604.18866933178,True
2756,8605.775647,8605.60353148706,8605.94776251294,True
2757,8616.221875,8616.049550562499,8616.394199437498,True
2758,8620.459617,8620.28720780766,8620.63202619234,True
2759,8621.32247,8621.150043550599,8621.494896449398,True
2760,8622.100888,8621.928445982241,8622.27333001776,False
2761,8623.801422,8623.62894597156,8623.97389802844,True
2762,8629.14144,8628.9688571712,8629.3140228288,False
2763,8631.356458,8631.18383087084,8631.52908512916,False
2764,8638.362204,8638.18943675592,8638.534971244078,True
2765,8639.441589,8639.26880016822,8639.61437783178,True
2766,8645.308606,8645.13569982788,8645.48151217212,True
2767,8649.148977,8648.97599402046,8649.32195997954,True
2768,8665.485459,8665.31214929082,8665.65876870918,False
2769,8675.398294,8675.22478603412,8675.57180196588,False
2770,8678.407764,8678.23419584472,8678.58133215528,True
2771,8686.092461,8685.91873915078,8686.26618284922,True
2772,8686.619419,8686.44568661162,8686.79315138838,False
2773,8687.847928,8687.674171041439,8688.021684958558,True
2774,8691.334622,8691.16079530756,8691.508448692439,False
2775,8693.088527,8692.91466522946,8693.26238877054,True
2776,8698.595762,8698.42179008476,8698.76973391524,False
2777,8701.120796,8700.946773584079,8701.294818415918,True
2778,8703.702461,8703.52838695078,8703.87653504922,True
2779,8704.860087,8704.68598979826,8705.034184201739,True
2780,8707.359106,8707.18495881788,8707.533253182119,True
2781,8709.234029,8709.05984431942,8709.40821368058,True
2782,8710.414148,8710.23993971704,8710.588356282959,True
2783,8714.267774,8714.09348864452,8714.442059355479,False
2784,8721.659442,8721.48500881116,8721.833875188839,True
2785,8722.457684,8722.28323484632,8722.63213315368,False
2786,8723.717666,8723.54319164668,8723.89214035332,True
2787,8724.37604,8724.201552479199,8724.550527520798,True
2788,8732.423947,8732.24929852106,8732.59859547894,True
2789,8734.0233,8733.848619534001,8734.197980466,False
2790,8739.781595,8739.6067993681,8739.9563906319,False
2791,8748.030881,8747.85592038238,8748.20584161762,False
2792,8749.169625,8748.9946416075,8749.3446083925,False
2793,8751.206153,8751.031128876939,8751.381177123058,False
2794,8754.00967,8753.8345898066,8754.184750193399,True
2795,8758.243376,8758.06821113248,8758.41854086752,True
2796,8760.449561,8760.274352008779,8760.624769991218,True
2797,8761.685632,8761.51039828736,8761.86086571264,True
2798,8766.744973,8766.56963810054,8766.92030789946,True
2799,8771.860292,8771.684854794159,8772.035729205838,False
2800,8772.805163,8772.629706896741,8772.98061910326,False
2801,8773.531948,8773.35647736104,8773.707418638958,False
2802,8775.57321,8775.3976985358,8775.7487214642,True
2803,8780.698686,8780.523072026279,8780.874299973719,False
2804,8784.555745,8784.3800538851,8784.731436114898,True
2805,8799.086895,8798.9109132621,8799.2628767379,True
2806,8804.589321,8804.41322921358,8804.765412786419,True
2807,8810.253946,8810.07774092108,8810.43015107892,True
2808,8816.17278,8815.9964565444,8816.3491034556,True
2809,8817.742996,8817.56664114008,8817.91935085992,True
2810,8829.693786,8829.51719212428,8829.87037987572,True
2811,8841.183227,8841.00640333546,8841.360050664538,False
2812,8849.315089,8849.13810269822,8849.49207530178,False
2813,8852.791584,8852.61452816832,8852.968639831679,False
2814,8854.907859,8854.73076084282,8855.08495715718,False
2815,8859.017994,8858.84081364012,8859.195174359878,True
2816,8859.412259,8859.235070754821,8859.58944724518,False
2817,8860.97569,8860.7984704862,8861.1529095138,False
2818,8866.714461,8866.53712671078,8866.891795289219,False
2819,8868.833307,8868.65593033386,8869.01068366614,False
2820,8874.797576,8874.62008004848,8874.97507195152,False
2821,8875.232328,8875.05482335344,8875.40983264656,False
2822,8889.193845,8889.0160611231,8889.3716288769,True
2823,8892.986447,8892.80858727106,8893.164306728939,True
2824,8893.539678,8893.361807206438,8893.717548793558,False
2825,8899.298381,8899.12039503238,8899.47636696762,True
2826,8905.65633,8905.4782168734,8905.8344431266,True
2827,8910.856536,8910.678318869279,8911.034753130718,True
2828,8920.203032,8920.02462793936,8920.38143606064,True
2829,8928.092415,8927.913853151698,8928.270976848298,True
2830,8941.660762,8941.481928784759,8941.839595215239,True
2831,8949.122626,8948.94364354748,8949.301608452519,True
2832,8955.846664,8955.66754706672,8956.02578093328,True
2833,8957.985934,8957.80677428132,8958.165093718679,True
2834,8962.894111,8962.714853117779,8963.073368882218,False
2835,8967.640269,8967.46091619462,8967.819621805378,True
2836,8968.948108,8968.76872903784,8969.12748696216,True
2837,8969.866623,8969.68722566754,8970.046020332458,True
2838,8971.363979,8971.18455172042,8971.54340627958,False
2839,8990.893469,8990.71365113062,8991.07328686938,False
2840,8995.189197,8995.009293216059,8995.369100783939,False
2841,8995.862715,8995.6827977457,8996.042632254299,True
2842,9008.456738,9008.27656886524,9008.63690713476,True
2843,9009.883126,9009.702928337481,9010.06332366252,False
2844,9011.515147,9011.33491669706,9011.69537730294,False
2845,9012.526249,9012.34599847502,9012.70649952498,False
2846,9016.590249,9016.40991719502,9016.77058080498,True
2847,9017.591428,9017.41107617144,9017.77177982856,True
2848,9035.919111,9035.738392617779,9036.099829382218,True
2849,9037.893765,9037.713007124701,9038.0745228753,True
2850,9040.122853,9039.94205054294,9040.30365545706,True
2851,9045.353161,9045.172253936778,9045.534068063218,True
2852,9048.250039,9048.06907399922,9048.43100400078,True
2853,9051.230474,9051.049449390519,9051.41149860948,False
2854,9056.081254,9055.90013237492,9056.26237562508,False
2855,9062.562998,9062.381746740039,9062.744249259958,True
2856,9063.959977,9063.77869780046,9064.14125619954,True
2857,9066.111421,9065.93009877158,9066.29274322842,False
2858,9068.024773,9067.843412504539,9068.206133495458,False
2859,9069.581659,9069.40026736682,9069.763050633179,False
2860,9075.393921,9075.21241312158,9075.57542887842,True
2861,9090.818586,9090.63676962828,9091.00040237172,True
2862,9098.574389,9098.39241751222,9098.756360487778,True
2863,9101.082562,9100.900540348759,9101.264583651238,False
2864,9106.562758,9106.38062674484,9106.744889255158,True
2865,9109.314296,9109.13210971408,9109.49648228592,False
2866,9109.794077,9109.61188111846,9109.97627288154,False
2867,9132.273873,9132.09122752254,9132.45651847746,False
2868,9134.691822,9134.509128163561,9134.87451583644,False
2869,9140.555882,9140.37307088236,9140.738693117639,True
2870,9153.366334,9153.18326667332,9153.54940132668,False
2871,9156.923497,9156.74035853006,9157.10663546994,False
2872,9159.032791,9158.84961034418,9159.215971655818,True
2873,9165.894985,9165.7116671003,9166.0783028997,True
2874,9170.821948,9170.63853156104,9171.005364438959,True
2875,9178.779472,9178.59589641056,9178.96304758944,True
2876,9180.121639,9179.93803656722,9180.30524143278,True
2877,9192.592924,9192.40907214152,9192.77677585848,True
2878,9199.684057,9199.500063318861,9199.86805068114,True
2879,9203.961599,9203.77751976802,9204.14567823198,True
2880,9208.02515,9207.840989497,9208.209310502998,True
2881,9208.581037,9208.39686537926,9208.76520862074,True
2882,9215.919619,9215.735300607621,9216.10393739238,True
2883,9218.985795,9218.8014152841,9219.1701747159,True
2884,9227.511839,9227.327288763221,9227.69638923678,False
2885,9232.495905,9232.311255081899,9232.680554918099,True
2886,9233.857325,9233.6726478535,9234.0420021465,True
2887,9243.760213,9243.575337795739,9243.945088204258,False
2888,9249.906661,9249.721662866781,9250.09165913322,False
2889,9250.578121,9250.39310943758,9250.763132562419,False
2890,9258.77144,9258.5862645712,9258.9566154288,True
2891,9266.206929,9266.02160486142,9266.39225313858,True
2892,9267.689395,9267.5040412121,9267.874748787899,False
2893,9270.150022,9269.96461899956,9270.33542500044,True
2894,9271.180104,9270.994680397918,9271.365527602078,True
2895,9276.273096,9276.08757053808,9276.45862146192,True
2896,9279.70886,9279.5232658228,9279.8944541772,True
2897,9286.380393,9286.194665392139,9286.566120607858,False
2898,9289.562352,9289.37656075296,9289.74814324704,True
2899,9291.530673,9291.34484238654,9291.71650361346,True
2900,9294.973966,9294.78806652068,9295.159865479318,True
2901,9300.013027,9299.82702673946,9300.19902726054,False
2902,9307.895531,9307.70937308938,9308.081688910619,True
2903,9310.443888,9310.25767912224,9310.63009687776,True
2904,9317.729541,9317.54318640918,9317.91589559082,True
2905,9327.246174,9327.059629076519,9327.43271892348,False
2906,9334.759323,9334.57262781354,9334.94601818646,True
2907,9344.802806,9344.61590994388,9344.989702056118,True
2908,9380.643811,9380.45619812378,9380.83142387622,False
2909,9383.272149,9383.08448355702,9383.45981444298,True
2910,9384.099642,9383.911960007159,9384.287323992838,False
2911,9388.930727,9388.742948385461,9389.11850561454,True
2912,9399.089059,9398.90107721882,9399.277040781179,True
2913,9409.348747,9409.16056002506,9409.53693397494,True
2914,9414.088497,9413.90021523006,9414.27677876994,True
2915,9417.456971,9417.26862186058,9417.645320139418,False
2916,9431.599536,9431.410904009279,9431.788167990719,True
2917,9432.282594,9432.09394834812,9432.471239651879,False
2918,9436.229201,9436.04047641598,9436.417925584019,False
2919,9436.812627,9436.62389074746,9437.001363252539,False
2920,9455.202238,9455.013133955239,9455.391342044759,False
2921,9467.195287,9467.00594309426,9467.384630905739,True
2922,9470.681818,9470.492404363638,9470.871231636358,True
2923,9495.497829,9495.30791904342,9495.68773895658,True
2924,9497.189003,9496.99905921994,9497.378946780058,True
2925,9505.392901,9505.20279314198,9505.583008858019,True
2926,9507.652426,9507.46227295148,9507.84257904852,True
2927,9508.450631,9508.26046198738,9508.64080001262,True
2928,9535.653718,9535.46300492564,9535.844431074358,True
2929,9536.406967,9536.216238860661,9536.59769513934,False
2930,9540.666095,9540.4752816781,9540.856908321899,True
2931,9561.245166,9561.053941096681,9561.43639090332,False
2932,9565.558731,9565.36741982538,9565.750042174619,False
2933,9567.280449,9567.08910339102,9567.471794608979,False
2934,9567.829097,9567.63774041806,9568.02045358194,True
